Time,from_ingress_queue_size,to_ingress_queue_size
1526.88,2048,nan
3052.76,0,0
3528.88,2048,0
5054.76,0,2048
5055.76,0,0
6112.75,2048,0
7638.63,2048,2048
7639.63,2048,0
9164.51,0,0
10695.6,2048,0
12221.5,0,0
12226.5,2048,0
13752.4,0,2048
13753.4,0,0
15277.5,2048,0
16803.4,0,0
16805.4,2048,0
18329.3,4096,0
18331.3,2048,0
19857.1,0,2048
19858.1,0,0
19862.4,2048,0
21388.2,0,0
21392.2,2048,0
22918.1,0,2048
22919.1,0,0
22920.1,2048,0
24446,2048,2048
24447,2048,0
25971.9,2048,2048
25972.9,2048,0
27495.8,4096,0
27497.8,2048,0
29023.6,2048,2048
29024.6,2048,0
30547.5,4096,0
30549.5,2048,0
32075.4,2048,2048
32076.4,2048,0
33601.3,2048,2048
33602.3,2048,0
35127.2,2048,2048
35128.2,2048,0
36651,4096,0
36653,2048,0
38178.9,2048,2048
38179.9,2048,0
39702.8,4096,0
39704.8,2048,0
41230.7,2048,2048
41231.7,2048,0
42754.6,4096,0
42756.6,2048,0
44282.4,2048,2048
44283.4,2048,0
45806.3,4096,0
45808.3,2048,0
47334.2,2048,2048
47335.2,2048,0
48858.1,4096,0
48860.1,2048,0
50385.9,2048,2048
50386.9,2048,0
51909.8,4096,0
51911.8,2048,0
53437.7,2048,2048
53438.7,2048,0
54961.6,4096,0
54963.6,2048,0
56489.5,2048,2048
56490.5,2048,0
58013.3,4096,0
58015.3,2048,0
59541.2,2048,2048
59542.2,2048,0
61065.1,4096,0
61067.1,2048,0
62593,2048,2048
62594,2048,0
64116.9,4096,0
64118.9,2048,0
65644.7,2048,2048
65645.7,2048,0
67168.6,4096,0
67170.6,2048,0
68696.5,2048,2048
68697.5,2048,0
70220.4,4096,0
70222.4,2048,0
71748.2,2048,2048
71749.2,2048,0
73272.1,4096,0
73274.1,2048,0
74800,2048,2048
74801,2048,0
76323.9,4096,0
76325.9,2048,0
77851.8,2048,2048
77852.8,2048,0
79375.6,4096,0
79377.6,2048,0
80903.5,2048,2048
80904.5,2048,0
82427.4,4096,0
82429.4,2048,0
83955.3,2048,2048
83956.3,2048,0
85479.2,4096,0
85481.2,2048,0
87007,2048,2048
87008,2048,0
88530.9,4096,0
88532.9,2048,0
90058.8,2048,2048
90059.8,2048,0
91582.7,4096,0
91584.7,2048,0
93110.6,2048,2048
93111.6,2048,0
94634.4,4096,0
94636.4,2048,0
96162.3,2048,2048
96163.3,2048,0
97686.2,4096,0
97688.2,2048,0
99214.1,2048,2048
99215.1,2048,0
100738,4096,0
100740,2048,0
102266,2048,2048
102267,2048,0
103790,4096,0
103792,2048,0
105318,2048,2048
105319,2048,0
106841,4096,0
106843,2048,0
108369,2048,2048
108370,2048,0
109893,4096,0
109895,2048,0
111421,2048,2048
111422,2048,0
112945,4096,0
112947,2048,0
114473,2048,2048
114474,2048,0
115997,4096,0
115999,2048,0
117525,2048,2048
117526,2048,0
119048,4096,0
119050,2048,0
120576,2048,2048
120577,2048,0
122100,4096,0
122102,2048,0
123628,2048,2048
123629,2048,0
125152,4096,0
125154,2048,0
126680,2048,2048
126681,2048,0
128206,0,2048
128207,0,0
132263,2048,0
133789,0,2048
133790,0,0
134716,2048,0
136241,0,2048
136242,0,0
136722,2048,0
138246,4096,0
138248,2048,0
139774,2048,2048
